"subject","YP","qaType","markScheme","uOtot3","rOtot3","notrOtot3","rOtotGrp","idYPSQ","right","tot","qaTypeGrp","subjectQaTypeGrp","subject.rOtotGrp80","QOSnchar","QOSntoken","QOSflesch","YPint","rOtotGrp80","iTopic","topicProp","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","topic11","topic12","topic13","topic14","topic15","topic16","topic17","topic18","topic19","topic20","topic21","topic22","topic23","topic24","topic25","topic26","topic27","topic28","topic29","topic30","topic31","topic32","topic33","topic34","topic35","topic36","markSchemeGrp"
"C","Y2012P2","ParaSingleAns","mark-103",275,224,776,"above25tile","Y2012P2C29",107414,479651,"SingCorrAnsComprParaTwolist","CSingCorrAnsComprParaTwolist","Cbelow79tile",505,147,65.7062457044674,20122,"below79tile","2",0.292806879480326,0.000915413149117565,0.292806879480326,0.0113739319296477,0.00214106203626595,0.00600073381153117,0.0150678136944778,0.00148677494032459,0.110332058026636,0.00388598422410731,0.0484335338332965,0.000593767411787496,0.0235743056905394,0.0165363112478051,0.00191214628520735,0.0155563416188485,0.0207699742548248,0.00972444353400838,0.000566790838158796,0.00322264408427464,0.0136660267315587,0.0068559546375174,0.00417734241085542,0.0162949116942254,0.00906743274298506,0.0548088032266082,0.0739916548127525,0.00482684390757478,0.0391606400529838,0.00138019620406578,0.000578344025190945,0.021251982390833,0.0190225692479203,0.010194396502793,0.00153438959422943,0.130851752953672,0.00743584877304979,"mark-ve"
"C","Y2012P2","MultCorrAns","mark+003",11,127,873,"below25tile","Y2012P2C38",61039,479651,"MultCorrAns","CMultCorrAns","Cbelow79tile",543,125,60.8854022988506,20122,"below79tile","999",0.227735397746676,0.00445134800558591,0.00132657414428613,0.00452303034250481,0.0199250583255972,0.00294358182719187,0.207059432636733,0.000870920742876948,0.00564931183380499,0.0236544493606445,0.0425677594617219,0.00500192496568492,0.010134045649809,0.0263924124413117,0.000156134451901246,0.0323075755768676,0.00620603001690228,0.00640914288633074,0.00190313985333333,0.000747750605814742,0.00262183910214284,0.0378602716499887,0.00256008211528831,0.00477087874465397,0.0040564665084623,0.00707752164450494,0.0255685215876638,0.0297782032325332,0.0339592971237977,0.0141601611081171,0.019286737857468,0.00739475820419597,0.227735397746676,0.0224064616265119,0.134523237270843,0.0166189320720156,0.00739160927623294,"mark+ve"
"C","Y2012P2","MultCorrAns","mark+003",55,232,768,"above25tile","Y2012P2C36",111410,479651,"MultCorrAns","CMultCorrAns","Cbelow79tile",1278,292,48.0785465116279,20122,"below79tile","23",0.164815582180135,0.000183193936130861,0.0182376562530195,0.00171482179008287,0.0582756586874069,0.00197805266266287,0.00492710651198827,0.000828188658472112,0.0434841772751335,0.00267341233337079,0.0149061761829211,0.00174492414825594,0.0254052086360779,0.0787598438807889,0.000117507252227013,0.0200429920370911,0.00769031777377949,0.00872236023765254,0.00462117488780481,0.0002791094624394,0.00795848088189404,0.0221909048168466,0.00152406193192135,0.164815582180135,0.00249999184321396,0.0579110166094826,0.00521900510271915,0.00447578209633057,0.0186716286486871,0.00447627290463302,0.001874244959655,0.0101144396741997,0.0161394147807659,0.148132296298831,0.0381802816208199,0.148587942635331,0.0526367704072274,"mark+ve"
"M","Y2012P2","SingCorrAns","mark-103",462,179,821,"above25tile","Y2012P2M41",85980,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",525,216,85.3544,20122,"below79tile","3",0.452951249455713,0.00133518262007036,1.52246870865993e-05,0.452951249455713,0.000100500935650282,0.304750288067913,0.00513493137821437,0.131384067199604,0.00521036287978227,0.000513943898302721,0.024044394918143,0.000101309378987364,0.00421749253228309,8.40834842756668e-05,0.0103043761648714,0.012258235546441,3.59868886547788e-05,0.000107556497094136,0.000810502170634634,0.00837424389258519,6.73344413470955e-06,0.00494698942310585,0.00117589170488845,2.65191482655075e-05,0.00336397029092979,0.000512792488019476,0.00348765336271004,0.00107698099616796,0.0139298094286698,0.000214064653563187,0.000289495321195661,1.30081137595601e-05,0.00144547792176328,0.000204906338873709,0.000155042245360691,0.000975958600750605,0.00644077392153482,"mark-ve"
"M","Y2012P2","SingCorrAns","mark-103",430,201,799,"above25tile","Y2012P2M43",96541,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",390,202,94.4652967032967,20122,"below79tile","8",0.42406745429121,0.00112872518131037,0.000736568193187194,0.0458304882789344,0.00312212910617775,0.0181287581111518,0.0288985820094551,0.00985436262630737,0.42406745429121,0.00338606659299238,0.135856949251664,0.00102433818050426,0.0422166810619668,0.00720633595830037,0.0130835022163271,0.0175248773014992,0.00307225260532618,0.00207630013131571,0.00210769504622606,0.00592704451048326,0.000653736205576929,0.00904964854285131,0.00980971288628405,0.00197621751067608,0.0238337265725525,0.00472210822064485,0.0406587939388008,0.0102632043474642,0.0644360078910768,0.00191301084744605,0.00175436678693256,0.00212934022231573,0.0137287940012672,0.00773623360935604,0.00134902210435614,0.0160713682650954,0.0246655973929645,"mark-ve"
"M","Y2012P2","SingCorrAns","mark-103",454,208,792,"above25tile","Y2012P2M48",99602,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",303,122,95.7485945273632,20122,"below79tile","15",0.24874892488001,0.0112488577084537,0.000443804713150313,0.0204151635775584,0.026457922524625,0.0435483677294298,0.00832740316751825,0.0135949365122534,0.0149922629977813,0.0115080884620385,0.0695361878611939,0.00609168946906764,0.0311353033884994,0.00775217507754807,0.00652646969319771,0.24874892488001,0.00228763322531948,0.0020439701701717,0.13580323759835,0.00388357750335083,0.000331126801501763,0.0560410697903765,0.00219591556386396,0.000623812406789788,0.0129422835923483,0.00739976652275778,0.0218943986279612,0.0142541515984264,0.0449027129309515,0.00799635756066431,0.0158019509430687,0.000384675182348958,0.0299130121763319,0.0134967682633635,0.0285393807392782,0.00540837953049679,0.0735282615099535,"mark-ve"
"M","Y2012P2","ParaSingleAns","mark-103",514,128,872,"below25tile","Y2012P2M50",61462,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",962,402,69.4314705882353,20122,"below79tile","22",0.277100612902948,0.00155185449651547,5.35652055421014e-05,0.0195374306406746,0.00194077945875043,0.0317044441860748,0.0190098145903505,0.0588449318674284,0.0209079247763678,0.0056551474724543,0.178684374883828,0.00103082077691698,0.0117468562137685,0.00134204310022402,0.00981384404681732,0.0433473796757869,0.000260131708361093,0.000410988071734459,0.00368601685448708,0.00924828848525092,7.00727799641335e-05,0.0209176516686577,0.277100612902948,0.000463129100697216,0.0165804723564268,0.0019939154342723,0.0391792186144972,0.0153981158701802,0.107666583453211,0.00598568544190215,0.0063738630793218,0.000178577838037557,0.0113720967496446,0.00256527881750533,0.00384670802890185,0.00843950234960505,0.0630918790028928,"mark-ve"
"M","Y2012P2","ParaSingleAns","mark-103",311,182,818,"above25tile","Y2012P2M54",87236,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",565,207,84.2262645348837,20122,"below79tile","3",0.570047007323322,0.0402192501107735,0.000208877899008319,0.570047007323322,0.000506316816154337,0.0989066667777639,0.00759829481804894,0.00720302343713259,0.00931980008674329,0.00386601442692874,0.0465373914720538,0.000634413386097353,0.0763576369855899,0.0012788815051595,0.0149340229596584,0.0128183562275557,0.000351767614279664,0.00126109613041967,0.00162366419350367,0.00335957768071412,0.000700285505296879,0.0167843375121232,0.00100807971668011,0.000258538491869064,0.0236357611596333,0.00204960391930799,0.00863182497747733,0.00212561146218194,0.0231939877403949,0.000636836137398157,0.000285310035113949,0.000332819668879226,0.00815759733730754,0.00230656271557532,0.000620311212277373,0.00323852868372321,0.00900194387385283,"mark-ve"
"M","Y2012P2","ParaSingleAns","mark-103",326,280,720,"above25tile","Y2012P2M53",134209,479651,"SingCorrAnsComprParaTwolist","MSingCorrAnsComprParaTwolist","Mbelow79tile",713,243,84.7706923540036,20122,"below79tile","3",0.627451722167647,0.000706268916211251,0.0018358614251938,0.627451722167647,0.000330588227791681,0.0742160118399018,0.00639494384308813,0.00479169360615559,0.0103517023650232,0.00121467045020117,0.0225567196176675,0.000335521374177339,0.106161752358865,0.00277489807006077,0.00775403864942263,0.00577563627972754,0.000923992405452217,0.00237829463523132,0.00032463488315434,0.00440400314805523,0.0012316256189029,0.00817273968963918,0.00143381948321023,0.000936970207374493,0.0143376940049513,0.00469738358859739,0.00473983354280156,0.000920457160956388,0.0167952685007098,0.000225330404004359,0.000166409728712334,0.00100942727691159,0.00467223374392014,0.00185589836978252,0.00021382188034457,0.0506863517097327,0.00722178082642095,"mark-ve"
"M","Y2012P2","MultCorrAns","mark+003",33,298,702,"above25tile","Y2012P2M58",142926,479651,"MultCorrAns","MMultCorrAns","Mbelow79tile",535,235,93.6575,20122,"below79tile","3",0.712992089529131,0.00018316612199148,3.73508621818917e-05,0.712992089529131,0.000289299188492577,0.0245435496686527,0.00854817779515318,0.00462310956400086,0.00790646325561373,0.00119407725021543,0.0342288887453175,0.000197410875310463,0.00678758850773805,0.000231179891171224,0.0195545636955363,0.00377940892300408,4.54297136283715e-05,0.000117531458723796,0.00138646184286284,0.00690549843895285,2.56621223636481e-05,0.00565519955646719,0.0407820894991181,9.48702502181134e-05,0.00800463917050266,0.000659203769496399,0.00800458636003729,0.00438286213915772,0.0164673169524379,0.000638370684317978,0.000192311242422808,8.16671937023807e-05,0.0034904733152998,0.000682299650796506,0.000149490440619557,0.00392128356330448,0.0732164287620588,"mark+ve"
"P","Y2013P1","MultCorrAns","mark-104",399,92,908,"below25tile","Y2013P1P11",10664,115971,"MultCorrAns","PMultCorrAns","Pbelow79tile",720,200,83.3325324675325,20131,"below79tile","18",0.556957382020176,0.00185888893898786,6.86217060886146e-06,0.0666258564474578,0.00437004889446336,0.00817952955796647,0.00183589066599271,0.00283929574280113,0.00464251625299223,0.00147124106677877,0.0204656039625972,0.000659544108826003,0.00736386787755735,0.00022271218919788,0.0796008201418529,0.0116034933970873,5.36577911288213e-05,5.75791630297619e-05,0.556957382020176,0.00181444645063387,8.56543006569546e-06,0.0140536191022388,0.000863434772687163,2.20447907608218e-05,0.0288807134587792,0.000194539547348842,0.00281185224593563,0.00353580239468548,0.0100369481899896,0.00110510860713306,0.000816027052448578,2.02772204964533e-05,0.00289902241138291,0.00182810471765,0.00117583343334406,0.000518040748733936,0.160600829036184,"mark-ve"
"P","Y2013P1","MultCorrAns","mark-104",429,155,845,"above25tile","Y2013P1P12",17980,115971,"MultCorrAns","PMultCorrAns","Pbelow79tile",850,225,75.8687420718816,20131,"below79tile","18",0.236282215745891,0.000845826510915925,0.000123196663419371,0.00648028077146542,0.0458647365867444,0.00419146234861348,0.00276076274313715,0.00220676945179867,0.0889240905835236,0.00346370894118943,0.0258490311701916,0.00326903069836607,0.0161788204102328,0.00613896779678392,0.00347956416548437,0.0176238255940174,0.000387890696647692,0.0013398502229219,0.236282215745891,0.00110996627668542,0.000767203981499107,0.023968865825586,0.00103523634008675,0.000994873916125367,0.00284017516183361,0.000542637055271174,0.00784988050356624,0.00638245432977837,0.038742757161531,0.00465942382138296,0.00210931521545829,0.000772818549367312,0.0110094031644452,0.191288877025097,0.0146632261600734,0.00231659038678755,0.223536264024081,"mark-ve"
